z,mu_obs,mu_err,mu_LCDM,mu_DK_RND2
0.756,43.841972097,0.194569634979,43.43326534951739,43.43148170681337
0.817,43.6787360537,0.212381883478,43.641143410548,43.639262127830925
0.752,43.3334915384,0.20904577048,43.41907583784994,43.417298595043555
0.5516,42.2898806519,0.150278973145,42.59650647273277,42.5950476657686
0.3578,41.4214717885,0.136956742249,41.47526554474976,41.47410417537375
1.01,44.0371993632,0.380891045794,44.21162698392858,44.2094377909724
0.741,43.7160273544,0.225350070805,43.37967812053642,43.37791847391059
0.43,41.8054832197,0.152228805806,41.946934622929334,41.94566434579827
0.526,42.4095309248,0.168434413662,42.47167956613153,42.47026087067206
0.592,42.5652698448,0.173662227482,42.782873885223715,42.78135142638124
0.905,43.6621900525,0.260816306234,43.91598116429208,43.913959146268496
0.949,43.4319714347,0.288339749303,44.04376925414499,44.04167704953822
0.4607,42.0972776673,0.180730669073,42.125643381084814,42.12432603167456
0.3709,41.6640301668,0.155882980598,41.56699171139469,41.56581078937839
0.8,43.7102538752,0.217280907113,43.584755394649186,43.582901325944974
0.679,43.4861035947,0.197639177097,43.14658091743763,43.144920297411275
0.5817,42.6983720673,0.160984148284,42.736520232789786,42.73501403887914
0.55,42.2953525972,0.156209026367,42.58886506223063,42.587408767663376
0.81,43.3737778575,0.215181910354,43.618063370770976,43.616193293587045
0.95,43.9924930818,0.29513371916,44.04660557739049,44.0445117796243
0.3373,41.3217710555,0.138055963607,41.325341270096345,41.32421029420258
0.91,44.3268198751,0.270806993269,43.93080505424201,43.928775052558535
0.263,40.6244185037,0.135415118781,40.70107851469359,40.700055368458344
0.643,43.0199766985,0.167688951886,43.001754129933374,43.00015082601674
0.691,43.0987782021,0.256534768993,43.1932389923745,43.191559232034884
0.357,41.4503101861,0.13857499344,41.46956450204415,41.46840432349448
0.721,43.1874760163,0.188595219767,43.30658868219758,43.3048610120084
0.581,42.7733707088,0.156453875009,42.73334206486757,42.731836975475694
0.6268,42.787445377,0.158306777046,42.934059077085955,42.932481503988924
0.818,43.4040974169,0.27125777036,43.644424942244584,43.642542058782574
0.4627,42.0541814484,0.148626981409,42.13689975581477,42.13557932594992
0.449,42.0196027616,0.158124901298,42.05887286248638,42.057573500616186
0.688,43.0704958563,0.166956993834,43.1816471898355,43.179972215993274
0.87,44.2406074622,0.281601232201,43.809920423150395,43.80795433681459
0.5043,42.365523828,0.15061141667,42.36134831922212,42.359963468110635
0.591,43.2254104475,0.308183442634,42.778406895811145,42.77688601711263
0.426,41.7735214129,0.22595475705,41.92278756753424,41.92152339277088
0.329,41.3426796309,0.273050416654,41.262249829140885,41.26113108492255
0.583,42.4054033796,0.288536338632,42.74241302675581,42.74090478129882
0.519,43.0843340799,0.316956305777,42.436559752704696,42.43515199128027
0.401,41.7052599054,0.23053144449,41.76695252946982,41.76572632115156
0.205,39.9080744849,0.219199816494,40.088659893608245,40.08771800406488
0.34,41.2288219413,0.229672711685,41.34555813200795,41.34442316777766
0.436,41.8946716216,0.217391698785,41.982769123176226,41.9814896787502
0.363,41.5682803687,0.20891536552,41.512039458119034,41.510870339238785
0.436,41.9353580779,0.2294063655,41.982769123176226,41.9814896787502
0.309,41.1833648256,0.238102446996,41.10400970713097,41.10292025292473
0.342,41.3961782167,0.215459944632,41.360438821734746,41.359300900257935
0.159,39.4107379798,0.246358907571,39.47618366096833,39.47530411606553
0.332,41.2676756269,0.240709017167,41.2852207508569,41.28409759060098
0.469,42.3702690971,0.283065430909,42.172065053470725,42.170734909654676
0.239,40.2574128205,0.205242395733,40.46440067520596,40.46341148905388
0.352,41.4318861711,0.225170628892,41.43366489236868,41.43251214789579
0.612,42.8246855768,0.284735745242,42.87075377968933,42.86919967444003
0.631,42.3865265731,0.245972086709,42.95176706936341,42.950182829441026
0.645,42.8351146004,0.23539370649,43.009999391247945,43.00839290780581
0.429,41.9059782715,0.216241856053,41.94091736081517,41.93964860996918
0.497,42.0884631073,0.222751847877,42.323236981327256,42.321863480519646
0.539,42.2377984208,0.243223346147,42.53576056402348,42.53432152302243
0.561,42.885843734,0.307329015793,42.64098512748988,42.639511546430214
0.41,41.3581075779,0.259435785458,41.82405932598073,41.822819485007834
0.412,41.4232510759,0.315186986894,41.83659271687489,41.83534984094567
0.599,42.7610577503,0.386382183638,42.81394553033501,42.81241200452612
0.619,43.0710915246,0.249438141428,42.900873448712375,42.899308248748646
0.422,41.7458788277,0.232044816512,41.89843033504065,41.89717225518742
0.54,42.5245932467,0.284960259957,42.540629905064016,42.539189296966946
0.401,42.5627722403,0.371779826612,41.76695252946982,41.76572632115156
0.218,40.0720006034,0.224122410473,40.238657594625806,40.237697737778724
0.633,42.210722156,0.261565759588,42.960160335322755,42.958572919681515
0.383,41.6620032351,0.253453216931,41.64910793108846,41.647908862915834
0.302,41.2957407355,0.275320135034,41.04639982919942,41.04532056295395
0.34,41.0820238262,0.232764787176,41.34555813200795,41.34442316777766
0.51,41.8887223665,0.227776883863,42.39075128474606,42.38935755847634
0.421,42.1362463861,0.325882220619,41.89230774708587,41.89105118978204
0.399,41.4864269384,0.296231218043,41.754101920357876,41.752878735956884
0.493,42.1528623126,0.265794738732,42.30213275089024,42.30076546154983
0.687,43.0153077416,0.286826360161,43.17777256090643,43.176099182358726
0.687,42.8464372814,0.274033552724,43.17777256090643,43.176099182358726
0.495,42.259591209,0.233155755193,42.312704680081296,42.31133428571396
0.603,42.657813727,0.280738355979,42.83154767651162,42.83000782215301
0.421,42.1973742088,0.23465390113,41.89230774708587,41.89105118978204
0.348,41.5970773005,0.218430762841,41.40460649671199,41.4034596887301
0.213,40.1001985435,0.225411924471,40.18196665665492,40.181013727752216
0.344,41.1905064352,0.210577314192,41.37523986208981,41.37409898089552
0.271,40.5328864644,0.217182931008,40.77557652311366,40.774541956834796
0.564,42.3924561345,0.296179216596,42.655033588703226,42.65355528767547
0.274,40.7263236177,0.209762707255,40.802994077495846,40.801955216188716
0.181,39.6956112205,0.229723298662,39.78708756538978,39.78617844960881
0.582,43.1797675167,0.327843886551,42.73788120536437,42.73637453805417
0.68,42.9107934322,0.292732159101,43.15049893159633,43.14883671713753
0.401,41.9343745013,0.336024813008,41.76695252946982,41.76572632115156
0.416,41.5401633967,0.304687254477,41.86149212536995,41.86024317365779
0.286,41.2113198625,0.260077754247,40.90998074267101,40.90892463436311
0.562,43.069622149,0.336087850286,42.64567575216536,42.64420059803797
0.266,40.3605248738,0.2525260008,40.72925580883317,40.72822838580827
0.314,41.2482461469,0.243685251902,41.14443147522693,41.143334723444305
0.581,43.6987176723,0.394367550265,42.73334206486757,42.731836975475694
0.463,41.9498405771,0.268565103689,42.1385843238951,42.137263431822134
0.341,41.0072769026,0.225338954944,41.353008488589666,41.35187204604592
0.631,42.8981977617,0.235138397674,42.95176706936341,42.950182829441026
0.522,42.6951558939,0.248621683092,42.451664852933,42.45025240736544
0.368,41.4880607389,0.207836005267,41.546945422018126,41.54576883693552
0.309,40.876793648,0.215775825102,41.10400970713097,41.10292025292473
0.528,42.3751743659,0.303416211397,42.48163374421061,42.480211921959864
0.216,40.4037818654,0.217189018845,40.21612631283196,40.21516922975718
0.284,40.8493617042,0.207444974165,40.89243899770886,40.89138577124788
0.508,42.2037743798,0.232554896589,42.380469446402465,42.37907883546021
0.781,43.4540256112,0.325104262678,43.52034858171866,43.518524928386356
0.613,42.6305005668,0.261568700364,42.87507642011606,42.87352073046772
0.278,40.5752670828,0.20080587099,40.83912566649783,40.83808106800816
0.477,42.0650099983,0.185467817051,42.21609372587988,42.214751224376656
0.95,43.6483165605,0.30169867661,44.04660557739049,44.0445117796243
1.057,44.1666838278,0.240606195136,44.33427332305768,44.33200971165134
0.816,43.7075622463,0.466035003635,43.63785799255542,43.6359783105962
0.455,42.3383621215,0.232259103398,42.09331268285402,42.09200410374291
1.02,44.2946061494,0.208732914262,44.238187876196264,44.2359828250527
1.14,44.2601276384,0.216820067565,44.53820377276668,44.53580953315174
0.854,43.6206227915,0.213134015411,43.76004458346273,43.758104087992464
1.37,45.0317825245,0.244915950922,45.03390643112529,45.03115663758809
0.975,44.2680083865,0.198885573363,44.11657690802711,44.11444331397603
0.97,44.481706307,0.282255398884,44.10272478952321,44.100599149524925
0.74,43.3016559562,0.183311419886,43.37606875649111,43.37431070923168
1.39,44.8354256258,0.238383165249,45.07296119271845,45.070180977613035
0.46,42.143982369,0.196808697491,42.12169295639843,42.12037668476246
1.02,44.0808776922,0.2262922033,44.238187876196264,44.2359828250527
1.12,44.438447316,0.21187088553,44.49044887048869,44.48808600748247
1.23,44.9361444895,0.222899260788,44.743219920770265,44.740685349529265
1.19,44.2836832301,0.236655407187,44.654022503055614,44.651550121562096
0.839,43.4104143734,0.209549982904,43.712454845455476,43.71053835064808
1.01,44.835860554,0.322525273833,44.21162698392858,44.2094377909724
0.521,42.387525323,0.184037573567,42.446638831706885,42.44522794783481
0.475,42.1139203511,0.248548172881,42.20515112101025,42.20381171125054
0.95,43.8364762181,0.222117064104,44.04660557739049,44.0445117796243
1.3,44.8687556563,0.217324926249,44.89251585737071,44.8898731866739
1.4,42.9259149014,1.07792101581,45.092275219071816,45.08947982446088
1.305,44.6420998553,0.249576425145,44.902867659302146,44.90021730405871
0.216,40.5426584948,0.231050242645,40.21612631283196,40.21516922975718
0.735,43.1000774659,0.185908921392,43.357951557723126,43.35620150650156
1.14,44.2011896159,0.364467879127,44.53820377276668,44.53580953315174
1.307,45.1191615825,0.265400797402,44.90699716821459,44.90434374055319
1.265,44.8535903247,0.224124266884,44.81890834806503,44.816319607949275
0.67,43.1550267844,0.186583218843,43.11106990374967,43.109423628421354
0.64,42.9104214351,0.186744572784,42.98934061422025,42.987742078443304
1.34,45.0024532701,0.267856909216,44.97422696842061,44.971522962356964
0.84,43.5102466754,0.194732639155,43.71565307391691,43.713734978835745
0.935,43.5500467052,0.215358476354,44.00375000786059,44.001680117337685
0.953,44.2912529866,0.971680645776,44.05509700277169,44.05299842610888
1.124,44.5764033273,0.198690905622,44.50006752539798,44.497698381774946
0.552,42.5302511229,0.105933336834,42.59841358483814,42.59695414966657
0.671,42.9914166016,0.121926562564,43.11503787920231,43.113390010493326
0.511,42.388163454,0.0899118005512,42.39587813442561,42.394482849995796
1.03,44.2516558833,0.142160782046,44.26449274800316,44.26227185154528
