l,Dl_obs,Dl_LCDM,Dl_RDM_DES,Dl_RDM_Planck
1345.0,781.978243,2.946265481618802e-07,2.989439101566255e-07,2.989439101566255e-07
1346.0,741.710861,2.787918818766657e-07,2.828770511630225e-07,2.828770511630225e-07
1347.0,712.866557,2.6378992833195217e-07,2.6765512428964016e-07,2.6765512428964016e-07
1348.0,770.95359,2.4957790624443636e-07,2.5323471998272817e-07,2.5323471998272817e-07
1349.0,731.209295,2.3611517769189638e-07,2.395746035529051e-07,2.395746035529051e-07
1350.0,759.874368,2.2336314362031664e-07,2.2663560914501678e-07,2.2663560914501678e-07
1351.0,790.229573,2.1128514429532018e-07,2.1438053872511503e-07,2.1438053872511503e-07
1352.0,721.258561,1.9984636447158406e-07,2.0277406585489655e-07,2.0277406585489655e-07
1353.0,760.334081,1.8901374306385985e-07,1.9178264403403288e-07,1.9178264403403288e-07
1354.0,756.807509,1.7875588711279814e-07,1.813744194005432e-07,1.813744194005432e-07
1355.0,781.722013,1.6904298984794044e-07,1.7151914758865877e-07,1.7151914758865877e-07
1356.0,832.232643,1.5984675265899782e-07,1.6218811455251484e-07,1.6218811455251484e-07
1357.0,678.736866,1.5114031079493868e-07,1.533540611725321e-07,1.533540611725321e-07
1358.0,792.406618,1.4289816261845067e-07,1.4499111146951164e-07,1.4499111146951164e-07
1359.0,774.684247,1.350961022510251e-07,1.370747042592632e-07,1.370747042592632e-07
1360.0,759.125231,1.2771115545128336e-07,1.2958152808806756e-07,1.2958152808806756e-07
1361.0,785.462475,1.207215185762167e-07,1.224894592964287e-07,1.224894592964287e-07
1362.0,778.510061,1.1410650048174802e-07,1.1577750306540909e-07,1.1577750306540909e-07
1363.0,837.546607,1.0784646722548316e-07,1.0942573730639452e-07,1.0942573730639452e-07
1364.0,806.859476,1.0192278944069963e-07,1.0341525926140763e-07,1.0341525926140763e-07
1365.0,737.921338,9.631779225652025e-08,9.7728134687075e-08,9.7728134687075e-08
1366.0,760.956198,9.101470764487937e-08,9.23473495010966e-08,9.23473495010966e-08
1367.0,793.693789,8.599762908029126e-08,8.725676377554829e-08,8.725676377554829e-08
1368.0,733.303249,8.125146840360778e-08,8.244106796660138e-08,8.244106796660138e-08
1369.0,791.142094,7.676191478588936e-08,7.788574127525363e-08,7.788574127525363e-08
1370.0,785.864511,7.251539569325322e-08,7.357701203847523e-08,7.357701203847523e-08
1371.0,770.662711,6.849903975807677e-08,6.950182005475444e-08,6.950182005475444e-08
1372.0,756.878861,6.470064146626346e-08,6.56477807524202e-08,6.56477807524202e-08
1373.0,883.608824,6.110862757440895e-08,6.200315111331115e-08,6.200315111331115e-08
1374.0,797.714627,5.7712025174661376e-08,5.8556797268373956e-08,5.8556797268373956e-08
1375.0,720.897546,5.450043132884139e-08,5.529816368560205e-08,5.529816368560205e-08
1376.0,763.823608,5.146398419700135e-08,5.221724387439256e-08,5.221724387439256e-08
1377.0,732.638174,4.8593335589053785e-08,4.930455253390059e-08,4.930455253390059e-08
1378.0,825.894155,4.587962487139292e-08,4.655109907631275e-08,4.655109907631275e-08
1379.0,774.18171,4.331445416358553e-08,4.394836245916032e-08,4.394836245916032e-08
1380.0,739.967956,4.0889864763218124e-08,4.14882672638476e-08,4.14882672638476e-08
1381.0,735.4243,3.859831473985965e-08,3.916316096048602e-08,3.916316096048602e-08
1382.0,762.616765,3.643265764184782e-08,3.696579230191302e-08,3.696579230191302e-08
1383.0,801.148281,3.438612226223093e-08,3.488929079243823e-08,3.488929079243823e-08
1384.0,712.21261,3.245229341270061e-08,3.292714717939908e-08,3.292714717939908e-08
1385.0,812.499085,3.062509365674548e-08,3.107319491803835e-08,3.107319491803835e-08
1386.0,807.762232,2.8898765955539334e-08,2.932159256253307e-08,2.932159256253307e-08
1387.0,731.359476,2.7267857182260996e-08,2.7666807038220115e-08,2.7666807038220115e-08
1388.0,803.415578,2.572720246262253e-08,2.6103597752173943e-08,2.6103597752173943e-08
1389.0,802.899153,2.4271910301375277e-08,2.4627001501314008e-08,2.4627001501314008e-08
1390.0,825.987376,2.289734845645553e-08,2.3232318139139665e-08,2.3232318139139665e-08
1391.0,798.387061,2.159913052425028e-08,2.1915096964035738e-08,2.1915096964035738e-08
1392.0,855.247062,2.037310320118479e-08,2.0671123793838663e-08,2.0671123793838663e-08
1393.0,857.679157,1.9215334188490173e-08,1.94964086930338e-08,1.94964086930338e-08
1394.0,781.309896,1.8122100708579324e-08,1.8387174320548012e-08,1.8387174320548012e-08
1395.0,801.768287,1.7089878602963325e-08,1.7339844867627265e-08,1.7339844867627265e-08
1396.0,755.651227,1.6115331983073902e-08,1.6351035556743804e-08,1.6351035556743804e-08
1397.0,842.584114,1.5195303406723488e-08,1.5417542673863387e-08,1.5417542673863387e-08
1398.0,879.162708,1.4326804554239077e-08,1.4536334107726937e-08,1.4536334107726937e-08
1399.0,870.583946,1.3507007379550407e-08,1.3704540371063735e-08,1.3704540371063735e-08
1400.0,835.599539,1.2733235712698014e-08,1.291944607985554e-08,1.291944607985554e-08
1401.0,845.197766,1.2002957291358877e-08,1.2178481867920076e-08,1.2178481867920076e-08
1402.0,811.782137,1.1313776200065327e-08,1.1479216715175936e-08,1.1479216715175936e-08
1403.0,839.894307,1.0663425696821842e-08,1.081935066899527e-08,1.081935066899527e-08
1404.0,791.520037,1.0049761407804675e-08,1.0196707939045108e-08,1.0196707939045108e-08
1405.0,766.049396,9.470754871762951e-09,9.60923034696591e-09,9.60923034696591e-09
1406.0,818.990191,8.924487416632535e-09,9.054971113141418e-09,9.054971113141418e-09
1407.0,848.279553,8.40914435172142e-09,8.532088963674084e-09,8.532088963674084e-09
1408.0,802.347833,7.923009459635387e-09,8.03884254150204e-09,8.03884254150204e-09
1409.0,858.639034,7.464459772883957e-09,7.573585106376367e-09,7.573585106376367e-09
1410.0,852.002971,7.031960620840752e-09,7.134759509162207e-09,7.134759509162207e-09
1411.0,765.472876,6.6240609334334325e-09,6.720893426638641e-09,6.720893426638641e-09
1412.0,897.581073,6.239388788604139e-09,6.3305948436478944e-09,6.3305948436478944e-09
1413.0,792.224194,5.876647191217894e-09,5.962547770090184e-09,5.962547770090184e-09
1414.0,817.415485,5.534610071701013e-09,5.615508180874137e-09,5.615508180874137e-09
1415.0,803.554529,5.212118493267644e-09,5.2883001675171555e-09,5.2883001675171555e-09
1416.0,780.709602,4.908077057142298e-09,4.979812290648006e-09,4.979812290648006e-09
1417.0,860.096229,4.6214504957084846e-09,4.688994123193793e-09,4.688994123193793e-09
1418.0,825.323439,4.35126044401107e-09,4.414852974538304e-09,4.414852974538304e-09
1419.0,834.755686,4.096582380514483e-09,4.15645078642023e-09,4.15645078642023e-09
1420.0,790.698771,3.8565427284697245e-09,3.91290119179719e-09,3.91290119179719e-09
1421.0,814.973075,3.630316109672344e-09,3.6833667283370005e-09,3.6833667283370005e-09
1422.0,841.338619,3.4171227428030124e-09,3.46705619861318e-09,3.46705619861318e-09
1423.0,802.949473,3.216225978930713e-09,3.2632221694756864e-09,3.2632221694756864e-09
1424.0,811.249177,3.0269299671293943e-09,3.071158603444234e-09,3.071158603444234e-09
1425.0,792.911989,2.848577443510911e-09,2.8901986153286694e-09,2.8901986153286694e-09
1426.0,788.237966,2.680547637312607e-09,2.719712347621325e-09,2.719712347621325e-09
1427.0,814.340476,2.5222542879967306e-09,2.5591049585298277e-09,2.5591049585298277e-09
1428.0,761.754118,2.37314376762254e-09,2.40781471682694e-09,2.40781471682694e-09
1429.0,838.780174,2.2326933030404453e-09,2.2653111979867556e-09,2.2653111979867556e-09
1430.0,732.166553,2.1004092927322526e-09,2.1310935763553303e-09,2.1310935763553303e-09
1431.0,829.803852,1.975825713382804e-09,2.004689008368877e-09,2.004689008368877e-09
1432.0,741.159783,1.8585026115165579e-09,1.8856511020845774e-09,1.8856511020845774e-09
1433.0,839.345778,1.7480246757689394e-09,1.773558468528799e-09,1.773558468528799e-09
1434.0,772.558895,1.643999885586925e-09,1.6680133505954554e-09,1.6680133505954554e-09
1435.0,763.293638,1.546058232366766e-09,1.5686403254438153e-09,1.5686403254438153e-09
1436.0,848.22707,1.4538505092398186e-09,1.4750850765511148e-09,1.4750850765511148e-09
1437.0,780.208444,1.3670471659104918e-09,1.38701323177121e-09,1.38701323177121e-09
1438.0,863.896104,1.2853372251336502e-09,1.3041092639365225e-09,1.3041092639365225e-09
1439.0,811.995881,1.2084272575932321e-09,1.2260754507175107e-09,1.2260754507175107e-09
1440.0,813.942769,1.136040412109563e-09,1.1526308906220706e-09,1.1526308906220706e-09
1441.0,825.882525,1.0679154982602286e-09,1.083510572176943e-09,1.083510572176943e-09
1442.0,696.415982,1.0038061186490544e-09,1.0184644934851028e-09,1.0184644934851028e-09
1443.0,747.042469,9.434798481998551e-10,9.57256829497301e-10,9.57256829497301e-10
1444.0,863.596664,8.867174579867342e-10,8.99665144473033e-10,8.99665144473033e-10
1445.0,816.101102,8.333121812409059e-10,8.45479647236285e-10,8.45479647236285e-10
1446.0,785.461156,7.830690192960209e-10,7.945024869552e-10,7.945024869552e-10
1447.0,844.297345,7.358040853495419e-10,7.46547087292082e-10,7.46547087292082e-10
1448.0,824.352025,6.913439840278754e-10,7.014375168819221e-10,7.014375168819221e-10
1449.0,794.115746,6.495252248471078e-10,6.59007894203306e-10,6.59007894203306e-10
1450.0,786.407464,6.101936677605324e-10,6.191018250063587e-10,6.191018250063587e-10
1451.0,763.645942,5.732039990781355e-10,5.815718705577455e-10,5.815718705577455e-10
1452.0,756.396559,5.384192361326143e-10,5.462790450534589e-10,5.462790450534589e-10
1453.0,745.5117,5.057102591513376e-10,5.130923406362135e-10,5.130923406362135e-10
1454.0,739.697653,4.749553688741404e-10,4.818882785359241e-10,4.818882785359241e-10
1455.0,819.117026,4.4603986853328297e-10,4.5255048492931e-10,4.5255048492931e-10
1456.0,822.527016,4.1885566888446917e-10,4.2496929018829327e-10,4.2496929018829327e-10
1457.0,760.435601,3.9330091504656414e-10,3.99041350256615e-10,3.99041350256615e-10
1458.0,773.350503,3.6927963397308863e-10,3.7466928896049153e-10,3.7466928896049153e-10
1459.0,792.935346,3.467014014404047e-10,3.5176136012187456e-10,3.5176136012187456e-10
1460.0,779.718861,3.2548102749641704e-10,3.3023112840265827e-10,3.3023112840265827e-10
1461.0,792.422821,3.0553825936931104e-10,3.099971678646839e-10,3.099971678646839e-10
1462.0,740.439492,2.8679750088880977e-10,2.9098277728413665e-10,2.9098277728413665e-10
1463.0,746.162597,2.691875475225807e-10,2.7311571130981026e-10,2.7311571130981026e-10
1464.0,725.433198,2.5264133617804113e-10,2.563279266030321e-10,2.563279266030321e-10
1465.0,753.931969,2.370957089649341e-10,2.4055534214282784e-10,2.4055534214282784e-10
1466.0,767.726726,2.2249119015686534e-10,2.2573761292335e-10,2.2573761292335e-10
1467.0,759.638186,2.0877177563055458e-10,2.1181791631175283e-10,2.1181791631175283e-10
1468.0,720.818029,1.95884734100045e-10,1.9874275037375176e-10,1.9874275037375176e-10
1469.0,772.531499,1.8378041949959628e-10,1.8646174351112152e-10,1.8646174351112152e-10
1470.0,751.686937,1.724120939035512e-10,1.749274747904588e-10,1.749274747904588e-10
1471.0,823.050835,1.6173576040425026e-10,1.6409530437580093e-10,1.6409530437580093e-10
1472.0,748.091803,1.5171000540013682e-10,1.5392321350921508e-10,1.5392321350921508e-10
1473.0,758.769573,1.4229584977562417e-10,1.443716535133336e-10,1.443716535133336e-10
1474.0,709.392401,1.3345660848219892e-10,1.354034033181227e-10,1.354034033181227e-10
1475.0,736.882728,1.2515775805667448e-10,1.2698343504099909e-10,1.2698343504099909e-10
1476.0,729.17522,1.173668116375426e-10,1.190787871748105e-10,1.190787871748105e-10
1477.0,757.330735,1.1005320106410505e-10,1.1165844496227761e-10,1.1165844496227761e-10
1478.0,742.159571,1.0318816566554721e-10,1.0469322755830484e-10,1.0469322755830484e-10
1479.0,687.107447,9.674464736839768e-11,9.815568160316125e-11,9.815568160316125e-11
1480.0,688.865785,9.069719177099093e-11,9.201998085000164e-11,9.201998085000164e-11
1481.0,757.162198,8.502185485264277e-11,8.62618315095708e-11,8.62618315095708e-11
1482.0,788.535883,7.969611500333992e-11,8.085838299328992e-11,8.085838299328992e-11
1483.0,723.238431,7.469879007686059e-11,7.578814375329179e-11,7.578814375329179e-11
1484.0,745.951437,7.000995918647043e-11,7.103090193443499e-11,7.103090193443499e-11
1485.0,757.912666,6.561088897767389e-11,6.656765056888971e-11,6.656765056888971e-11
1486.0,745.293701,6.148396412704757e-11,6.238051705864597e-11,6.238051705864597e-11
1487.0,708.846471,5.761262182993151e-11,5.845269670524671e-11,5.845269670524671e-11
1488.0,797.817627,5.398129005277109e-11,5.4768390059255384e-11,5.4768390059255384e-11
1489.0,773.276935,5.0575329338233726e-11,5.131274387448002e-11,5.131274387448002e-11
1490.0,750.946924,4.738097796288113e-11,4.8071795463803114e-11,4.8071795463803114e-11
1491.0,663.698475,4.4385300258210324e-11,4.503242026466048e-11,4.503242026466048e-11
1492.0,738.89201,4.157613791632484e-11,4.218228243281419e-11,4.218228243281419e-11
1493.0,687.24557,3.894206411137201e-11,3.950978829308295e-11,3.950978829308295e-11
1494.0,686.489614,3.6472340277225806e-11,3.70040424851746e-11,3.70040424851746e-11
1495.0,740.13224,3.4156875390741646e-11,3.465480665174131e-11,3.465480665174131e-11
1496.0,653.653788,3.198618761826468e-11,3.245246052425591e-11,3.245246052425591e-11
1497.0,695.851651,2.995136819098737e-11,3.038796527033796e-11,3.038796527033796e-11
1498.0,671.332625,2.804404738222797e-11,2.8452828973743223e-11,2.8452828973743223e-11
1499.0,647.287656,2.6256362466776044e-11,2.6639074125408743e-11,2.6639074125408743e-11
1500.0,740.78551,2.4580927549140267e-11,2.4939207010732492e-11,2.4939207010732492e-11
1501.0,720.698117,2.3010805153853522e-11,2.3346188884679018e-11,2.3346188884679018e-11
1502.0,721.832201,2.1539479476972608e-11,2.185340883237238e-11,2.185340883237238e-11
1503.0,720.737599,2.0160831203558502e-11,2.045465821856905e-11,2.045465821856905e-11
1504.0,661.457756,1.8869113801265458e-11,1.9144106634824033e-11,1.9144106634824033e-11
1505.0,691.038163,1.7658931205216783e-11,1.7916279258286848e-11,1.7916279258286848e-11
1506.0,698.629483,1.6525216814116207e-11,1.6766035540905147e-11,1.6766035540905147e-11
1507.0,683.984367,1.546321372205409e-11,1.5688549152389893e-11,1.5688549152389893e-11
1508.0,675.808655,1.4468456114727589e-11,1.467928910461843e-11,1.467928910461843e-11
1509.0,719.687744,1.353675176282068e-11,1.3734001989237428e-11,1.3734001989237428e-11
1510.0,627.14491,1.2664165549094176e-11,1.2848695264087633e-11,1.2848695264087633e-11
1511.0,598.585272,1.184700396932825e-11,1.2019621527717343e-11,1.2019621527717343e-11
1512.0,698.545611,1.1081800550655114e-11,1.1243263724696301e-11,1.1243263724696301e-11
1513.0,690.784872,1.0365302134026205e-11,1.0516321227695421e-11,1.0516321227695421e-11
1514.0,661.617766,9.694455970584867e-12,9.835696745368637e-12,9.835696745368637e-12
1515.0,613.206469,9.06639758457716e-12,9.198484007976727e-12,9.198484007976727e-12
1516.0,624.786415,8.4784393581326e-12,8.60195618543162e-12,8.60195618543162e-12
1517.0,603.296436,7.928059795797444e-12,8.043554995027849e-12,8.043554995027849e-12
1518.0,646.088853,7.412893429109956e-12,7.520880458569841e-12,7.520880458569841e-12
1519.0,655.983244,6.930721323780155e-12,7.031681270910125e-12,7.031681270910125e-12
1520.0,603.181332,6.4794621541834316e-12,6.573845744091696e-12,6.573845744091696e-12
1521.0,630.907838,6.057163811900342e-12,6.145393293340506e-12,6.145393293340506e-12
1522.0,601.386293,5.661995516948951e-12,5.744466433095922e-12,5.744466433095922e-12
1523.0,557.565458,5.292240402158287e-12,5.369323253095678e-12,5.369323253095678e-12
1524.0,570.69004,4.946288542835309e-12,5.0183303462605595e-12,5.0183303462605595e-12
1525.0,595.411501,4.6226304054837065e-12,4.6899561617534894e-12,4.6899561617534894e-12
1526.0,617.386264,4.319850690848463e-12,4.382764758125479e-12,4.382764758125479e-12
1527.0,563.041301,4.036622547990856e-12,4.09540993291254e-12,4.09540993291254e-12
1528.0,642.511998,3.771702137447335e-12,3.826629706416201e-12,3.826629706416201e-12
1529.0,609.973705,3.5239235227981395e-12,3.575241138691275e-12,3.575241138691275e-12
1530.0,564.615063,3.292193871172493e-12,3.3401354599830766e-12,3.3401354599830766e-12
1531.0,574.046779,3.075488944349025e-12,3.1202734960046457e-12,3.1202734960046457e-12
1532.0,641.832239,2.8728488631776115e-12,2.914681370527707e-12,2.914681370527707e-12
1533.0,587.081844,2.683374129056267e-12,2.7224464687832473e-12,2.7224464687832473e-12
1534.0,548.332734,2.5062218871452745e-12,2.542713646130048e-12,2.542713646130048e-12
1535.0,594.677531,2.340602416896848e-12,2.3746816673586843e-12,2.3746816673586843e-12
1536.0,543.380751,2.1857758363215383e-12,2.2175998628537886e-12,2.2175998628537886e-12
1537.0,553.914371,2.0410490072087077e-12,2.07076498864509e-12,2.07076498864509e-12
1538.0,562.982195,1.9057726292681774e-12,1.9335182781385178e-12,1.9335182781385178e-12
1539.0,585.789049,1.7793385118667657e-12,1.8052426740355811e-12,1.8052426740355811e-12
1540.0,577.854016,1.661177012699743e-12,1.6853602296252987e-12,1.6853602296252987e-12
1541.0,517.584689,1.5507546333647186e-12,1.5733296692696069e-12,1.5733296692696069e-12
1542.0,615.58423,1.4475717623972623e-12,1.4686440985036208e-12,1.4686440985036208e-12
1543.0,579.366706,1.351160556884753e-12,1.37082885473746e-12,1.37082885473746e-12
1544.0,563.620326,1.2610829542999647e-12,1.2794394900790293e-12,1.2794394900790293e-12
1545.0,547.30389,1.1769288066908404e-12,1.1940598782993438e-12,1.1940598782993438e-12
1546.0,534.607245,1.0983141298285973e-12,1.1143004384344615e-12,1.1143004384344615e-12
1547.0,520.927458,1.02487946035548e-12,1.0397964679637015e-12,1.0397964679637015e-12
1548.0,496.570482,9.56288314386733e-13,9.702065789231058e-13,9.702065789231058e-13
1549.0,597.795846,8.922257414107733e-13,9.052112307082117e-13,9.052112307082117e-13
1550.0,536.899939,8.323969676981166e-13,8.445113536921287e-13,8.445113536921287e-13
1551.0,557.791822,7.765261237748274e-13,7.878270581351772e-13,7.878270581351772e-13
1552.0,509.42117,7.243550508414646e-13,7.348964231922966e-13,7.348964231922966e-13
1553.0,473.327106,6.756421813242341e-13,6.854743611346459e-13,6.854743611346459e-13
1554.0,523.222946,6.301614890334135e-13,6.393315521943776e-13,6.393315521943776e-13
1555.0,491.699586,5.877015046750838e-13,5.96253445716502e-13,5.96253445716502e-13
1556.0,513.274309,5.48064392717577e-13,5.560393235608608e-13,5.560393235608608e-13
1557.0,529.447957,5.11065085854209e-13,5.185014219409009e-13,5.185014219409009e-13
1558.0,518.407573,4.765304735299088e-13,4.834641081152805e-13,4.834641081152805e-13
1559.0,575.666498,4.4429864121215723e-13,4.507631085642538e-13,4.507631085642538e-13
1560.0,494.410732,4.1421815728675283e-13,4.202447854858055e-13,4.202447854858055e-13
1561.0,534.402006,3.861474046472869e-13,3.9176545863762595e-13,3.9176545863762595e-13
1562.0,477.826168,3.599539542243531e-13,3.651907697307451e-13,3.651907697307451e-13
1563.0,540.143861,3.355139778671868e-13,3.4039508674975106e-13,3.4039508674975106e-13
1564.0,491.057226,3.1271169814726523e-13,3.172609457336425e-13,3.172609457336425e-13
1565.0,451.498086,2.914388728007492e-13,2.956785277008707e-13,2.956785277008707e-13
1566.0,519.489832,2.7159431166538306e-13,2.75545168542884e-13,2.75545168542884e-13
1567.0,483.49124,2.5308342409790923e-13,2.56764899842837e-13,2.56764899842837e-13
1568.0,474.061646,2.3581779498060346e-13,2.392480187004622e-13,2.392480187004622e-13
1569.0,488.694149,2.197147875408932e-13,2.229106847611464e-13,2.229106847611464e-13
1570.0,507.816952,2.0469717131642043e-13,2.0767454275723368e-13,2.0767454275723368e-13
1571.0,467.769367,1.9069277369979954e-13,1.934663689729549e-13,1.934663689729549e-13
1572.0,434.609037,1.7763415359313924e-13,1.802177401416011e-13,1.802177401416011e-13
1573.0,496.19778,1.654582957924166e-13,1.678647233748916e-13,1.678647233748916e-13
1574.0,483.558504,1.5410632480645136e-13,1.5634758581038404e-13,1.5634758581038404e-13
1575.0,446.822702,1.43523236894745e-13,1.4561052274345058e-13,1.4561052274345058e-13
1576.0,450.440066,1.3365764918318395e-13,1.3560140308617103e-13,1.3560140308617103e-13
1577.0,512.527539,1.2446156478686205e-13,1.2627153106677445e-13,1.2627153106677445e-13
1578.0,447.768546,1.158901529352245e-13,1.1757542315017134e-13,1.1757542315017134e-13
1579.0,479.695342,1.079015431567751e-13,1.0947059922306341e-13,1.0947059922306341e-13
1580.0,460.546756,1.0045663263878098e-13,1.0191738714615936e-13,1.0191738714615936e-13
1581.0,482.607251,9.351890593214102e-14,9.487873983155768e-14,9.487873983155768e-14
1582.0,460.743649,8.70542662229625e-14,8.832006405548331e-14,8.832006405548331e-14
1583.0,454.585745,8.103087744064205e-14,8.220906026552315e-14,8.220906026552315e-14
1584.0,468.946801,7.541901651757479e-14,7.651557268749343e-14,7.651557268749343e-14
1585.0,440.826662,7.019093515816266e-14,7.121144908024039e-14,7.121144908024039e-14
1586.0,460.420173,6.532073051476851e-14,6.627040952723503e-14,6.627040952723503e-14
1587.0,508.991446,6.078422420576334e-14,6.166792369187054e-14,6.166792369187054e-14
1588.0,465.224219,5.655884914605132e-14,5.738109599912197e-14,5.738109599912197e-14
1589.0,411.561094,5.2623543693515295e-14,5.338855823976963e-14,5.338855823976963e-14
1590.0,374.749577,4.89586526458608e-14,4.9670369124874183e-14,4.9670369124874183e-14
1591.0,468.070294,4.5545834651474434e-14,4.6207920347755706e-14,4.6207920347755706e-14
1592.0,455.717446,4.236797562524719e-14,4.298384873846198e-14,4.298384873846198e-14
1593.0,430.958947,3.94091077859735e-14,3.9981954121745874e-14,3.9981954121745874e-14
1594.0,422.219997,3.665433395601045e-14,3.718712251399682e-14,3.718712251399682e-14
1595.0,444.596117,3.40897567864713e-14,3.4585254317490485e-14,3.4585254317490485e-14
1596.0,447.55511,3.170241259242918e-14,3.2163197191831923e-14,3.2163197191831923e-14
1597.0,454.051497,2.9480209502477744e-14,2.9908683302627995e-14,2.9908683302627995e-14
1598.0,434.742315,2.7411869645660403e-14,2.7810270666362515e-14,2.7810270666362515e-14
1599.0,432.075128,2.5486875116265625e-14,2.5857288328187867e-14,2.5857288328187867e-14
1600.0,407.618206,2.369541747340176e-14,2.4039785126002782e-14,2.4039785126002782e-14
1601.0,421.212346,2.20283505476515e-14,2.2348481809796866e-14,2.2348481809796866e-14
1602.0,403.087933,2.0477146341536705e-14,2.0774726299883495e-14,2.0774726299883495e-14
1603.0,371.236368,1.9033853824060298e-14,1.9310451881376208e-14,1.9310451881376208e-14
1604.0,425.303428,1.7691060432278352e-14,1.7948138145135197e-14,1.7948138145135197e-14
1605.0,489.315553,1.644185610475069e-14,1.6680774497479057e-14,1.6680774497479057e-14
1606.0,470.205233,1.5279799682873048e-14,1.5501826072274477e-14,1.5501826072274477e-14
1607.0,388.818613,1.4198887526546397e-14,1.440520188962147e-14,1.440520188962147e-14
1608.0,384.297724,1.3193524200437005e-14,1.3385225115292656e-14,1.3385225115292656e-14
1609.0,437.756685,1.2258495096267486e-14,1.2436605284405683e-14,1.2436605284405683e-14
1610.0,362.878171,1.1388940865182331e-14,1.1554412361536617e-14,1.1554412361536617e-14
1611.0,396.673804,1.058033354230139e-14,1.0734052517669761e-14,1.0734052517669761e-14
1612.0,447.428651,9.828454253128176e-15,9.971245512042888e-15,9.971245512042888e-15
1613.0,400.428246,9.129372398563605e-15,9.26200357413391e-15,9.26200357413391e-15
1614.0,394.142371,8.479426221909553e-15,8.602611687765513e-15,8.602611687765513e-15
1615.0,426.749932,7.875204667460922e-15,7.989609185609114e-15,7.989609185609114e-15
1616.0,398.11513,7.31353044610728e-15,7.419772568276885e-15,7.419772568276885e-15
1617.0,401.865879,6.7914442288171305e-15,6.890099467721935e-15,6.890099467721935e-15
1618.0,392.007389,6.306189893986447e-15,6.3977936798498596e-15,6.3977936798498596e-15
1619.0,401.262037,5.855200759413929e-15,5.9402511960953555e-15,5.9402511960953555e-15
1620.0,419.43509,5.436086734146877e-15,5.5150471682643775e-15,5.5150471682643775e-15
1621.0,424.018643,5.046622329631982e-15,5.119923745193781e-15,5.119923745193781e-15
1622.0,379.556106,4.6847354735354944e-15,4.7527787237678515e-15,4.7527787237678515e-15
1623.0,399.387919,4.348497073270231e-15,4.4116549605576344e-15,4.4116549605576344e-15
1624.0,387.82275,4.03611127971034e-15,4.094730493842673e-15,4.094730493842673e-15
1625.0,397.005742,3.7459064047946445e-15,3.8003093290415235e-15,3.8003093290415235e-15
1626.0,407.199909,3.476326449735373e-15,3.52681284363742e-15,3.52681284363742e-15
1627.0,424.655269,3.2259232033704236e-15,3.2727717705478653e-15,3.2727717705478653e-15
1628.0,417.02078,2.993348872838431e-15,3.0368187215665777e-15,3.0368187215665777e-15
1629.0,391.302518,2.7773492112267038e-15,2.8176812150129865e-15,2.8176812150129865e-15
1630.0,376.199212,2.576757109154981e-15,2.614175174071088e-15,2.614175174071088e-15
1631.0,375.828267,2.39048661942067e-15,2.4251988644936715e-15,2.4251988644936715e-15
1632.0,406.063236,2.2175273858557824e-15,2.249727242401991e-15,2.249727242401991e-15
1633.0,412.479199,2.056939449438867e-15,2.0868066848316325e-15,2.0868066848316325e-15
1634.0,409.853783,1.9078484064762056e-15,1.9355500774720704e-15,1.9355500774720704e-15
1635.0,365.73932,1.7694408953233344e-15,1.7951322357283644e-15,1.7951322357283644e-15
1636.0,365.126945,1.6409603896670298e-15,1.6647856368050825e-15,1.6647856368050825e-15
1637.0,418.220866,1.5217032778366358e-15,1.5437964419823735e-15,1.5437964419823735e-15
1638.0,431.123207,1.4110152089686561e-15,1.4315007896289178e-15,1.4315007896289178e-15
1639.0,400.254624,1.3082876881151693e-15,1.3272813407815416e-15,1.3272813407815416e-15
1640.0,422.588033,1.2129549035709475e-15,1.2305640603228826e-15,1.2305640603228826e-15
1641.0,413.471124,1.1244907708016167e-15,1.1408152179120674e-15,1.1408152179120674e-15
1642.0,340.969082,1.04240617839016e-15,1.0575385938733974e-15,1.0575385938733974e-15
1643.0,367.981945,9.66246422386547e-16,9.802728762296284e-16,9.802728762296284e-16
1644.0,427.659749,8.955888163497338e-16,9.085892359840436e-16,9.085892359840436e-16
1645.0,356.180924,8.300404652163558e-16,8.42089068612921e-16,8.42089068612921e-16
1646.0,385.996844,7.692361919202115e-16,7.804018905312672e-16,7.804018905312672e-16
1647.0,366.044539,7.128366064247918e-16,7.231833800435945e-16,7.231833800435945e-16
1648.0,395.65448,6.605263075206563e-16,6.701135529911104e-16,6.701135529911104e-16
1649.0,370.508085,6.12012208383697e-16,6.208950639603066e-16,6.208950639603066e-16
1650.0,414.485949,5.670219774923923e-16,5.752516245287662e-16,5.752516245287662e-16
1651.0,451.36582,5.253025870642412e-16,5.329265305942758e-16,5.329265305942758e-16
1652.0,369.246758,4.866189616970307e-16,4.936812913664466e-16,4.936812913664466e-16
1653.0,377.803638,4.507527203908252e-16,4.57294353097423e-16,4.57294353097423e-16
1654.0,374.703796,4.1750100558505144e-16,4.2355991109341056e-16,4.2355991109341056e-16
1655.0,404.459378,3.866753932725986e-16,3.922868039825372e-16,3.922868039825372e-16
1656.0,369.485545,3.5810087865255283e-16,3.6329748462006907e-16,3.6329748462006907e-16
1657.0,393.351287,3.3161493215613566e-16,3.364270623903886e-16,3.364270623903886e-16
1658.0,397.612235,3.070666210286768e-16,3.1152241201847234e-16,3.1152241201847234e-16
