Temperature (K),Velocity (m/s),Relative ΔGab (%)
1.0795454545454546,9764646.464646464,0.029052788536458606
1.0795454545454546,10066666.666666666,0.030878815727742388
1.0795454545454546,10368686.868686868,0.032760589191274316
1.0795454545454546,10670707.07070707,0.03469812041729851
1.0795454545454546,10972727.272727272,0.03669142123837194
1.0795454545454546,11274747.474747473,0.038740503829751735
1.0795454545454546,11576767.676767677,0.04084538070949201
1.0795454545454546,11878787.878787879,0.04300606473883114
1.0795454545454546,12180808.08080808,0.04522256912240479
1.0795454545454546,12482828.282828283,0.04749490740847832
1.0795454545454546,12784848.484848484,0.049823093489256565
1.0795454545454546,13086868.686868686,0.05220714160121308
1.0795454545454546,13388888.888888888,0.05464706632530315
1.0795454545454546,13690909.09090909,0.057142882587254244
1.0795454545454546,13992929.292929292,0.0596946056579727
1.0795454545454546,14294949.494949494,0.06230225115379546
1.0795454545454546,14596969.696969695,0.06496583503676115
1.0795454545454546,14898989.8989899,0.06768537361501681
1.0795454545454546,15201010.1010101,0.07046088354310827
1.0795454545454546,15503030.303030303,0.07329238182232883
1.0795454545454546,15805050.505050505,0.07617988580106774
1.0795454545454546,16107070.707070706,0.07912341317517817
1.0795454545454546,16409090.909090908,0.08212298198832575
1.0795454545454546,16711111.11111111,0.0851786106323953
1.0795454545454546,17013131.313131314,0.08829031784778121
1.0795454545454546,17315151.515151516,0.0914581227238329
1.0795454545454546,17617171.717171717,0.09468204469928083
1.0795454545454546,17919191.91919192,0.09796210356258504
1.0795454545454546,18221212.12121212,0.1012983194523225
1.0795454545454546,18523232.323232323,0.10469071285763246
1.0795454545454546,18825252.525252525,0.10813930461868121
1.0795454545454546,19127272.727272727,0.11164411592701066
1.0795454545454546,19429292.92929293,0.11520516832602248
1.0795454545454546,19731313.13131313,0.11882248371142347
1.0795454545454546,20033333.333333332,0.12249608433161281
1.0795454545454546,20335353.535353534,0.12622599278824376
1.0795454545454546,20637373.737373736,0.13001223203663018
1.0795454545454546,20939393.939393938,0.13385482538619206
1.0795454545454546,21241414.14141414,0.13775379650103636
1.0795454545454546,21543434.34343434,0.1417091694002863
1.0795454545454546,21845454.545454543,0.145720968458759
1.0795454545454546,22147474.747474745,0.14978921840735296
1.0795454545454546,22449494.949494947,0.15391394433360947
1.0795454545454546,22751515.151515152,0.15809517168217746
1.0795454545454546,23053535.353535354,0.16233292625535573
1.0795454545454546,23355555.555555556,0.16662723421378997
1.0795454545454546,23657575.757575758,0.17097812207664725
1.0795454545454546,23959595.95959596,0.17538561672258401
1.0795454545454546,24261616.16161616,0.17984974539007548
1.0795454545454546,24563636.363636363,0.18437053567789968
1.0795454545454546,24865656.565656565,0.1889480155459895
1.0795454545454546,25167676.767676767,0.19358221331574257
1.0795454545454546,25469696.96969697,0.19827315767077644
1.0795454545454546,25771717.17171717,0.20302087765749022
1.0795454545454546,26073737.373737372,0.20782540268558736
1.0795454545454546,26375757.575757574,0.21268676252877286
1.0795454545454546,26677777.777777776,0.21760498732539227
1.0795454545454546,26979797.979797978,0.22258010757901261
1.0795454545454546,27281818.18181818,0.22761215415902275
1.0795454545454546,27583838.38383838,0.2327011583013886
1.0795454545454546,27885858.585858583,0.23784715160919528
1.0795454545454546,28187878.787878785,0.24305016605340246
1.0795454545454546,28489898.989898987,0.24831023397340587
1.0795454545454546,28791919.19191919,0.25362738807785057
1.0795454545454546,29093939.39393939,0.25900166144523146
1.0795454545454546,29395959.595959596,0.26443308752453204
1.0795454545454546,29697979.7979798,0.2699217001360573
1.0795454545454546,30000000.0,0.27546753347207276
1.1069696969696972,100000.0,3.026360276691353e-06
1.1069696969696972,402020.202020202,4.8912149506022785e-05
1.1069696969696972,704040.404040404,0.00015000887980233123
1.1069696969696972,1006060.606060606,0.00030631716681365356
1.1069696969696972,1308080.808080808,0.0005178379624009488
1.1069696969696972,1610101.01010101,0.0007845725546574627
1.1069696969696972,1912121.212121212,0.001106522567947458
1.1069696969696972,2214141.414141414,0.0014836899629836731
1.1069696969696972,2516161.616161616,0.0019160770367692283
1.1069696969696972,2818181.818181818,0.0024036864226944493
1.1069696969696972,3120202.02020202,0.0029465210906530577
1.1069696969696972,3422222.222222222,0.0035445843469647104
1.1069696969696972,3724242.424242424,0.004197879834588013
1.1069696969696972,4026262.626262626,0.004906411533081791
1.1069696969696972,4328282.828282828,0.005670183758740644
1.1069696969696972,4630303.03030303,0.006489201164691768
1.1069696969696972,4932323.232323232,0.007363468740933689
1.1069696969696972,5234343.434343434,0.008292991814491177
1.1069696969696972,5536363.636363636,0.009277776049531443
1.1069696969696972,5838383.838383839,0.010317827447422219
1.1069696969696972,6140404.04040404,0.011413152346886698
1.1069696969696972,6442424.242424242,0.012563757424177797
1.1069696969696972,6744444.444444444,0.013769649693078173
1.1069696969696972,7046464.646464646,0.01503083650521005
1.1069696969696972,7348484.848484848,0.016347325550073954
1.1069696969696972,7650505.05050505,0.017719124855242362
1.1069696969696972,7952525.252525252,0.01914624278651462
1.1069696969696972,8254545.454545454,0.020628688048129954
1.1069696969696972,8556565.656565657,0.02216646968282557
1.1069696969696972,8858585.858585859,0.023759597072165857
1.1069696969696972,9160606.06060606,0.02540807993665856
1.1069696969696972,9462626.262626262,0.02711192833592909
1.1069696969696972,9764646.464646464,0.028871152669030346
1.1069696969696972,10066666.666666666,0.030685763674462078
1.1069696969696972,10368686.868686868,0.032555772430635656
1.1069696969696972,10670707.07070707,0.03448119035589342
1.1069696969696972,10972727.272727272,0.036462029208876624
1.1069696969696972,11274747.474747473,0.03849830108869972
1.1069696969696972,11576767.676767677,0.04059001843514399
1.1069696969696972,11878787.878787879,0.0427371940290836
1.1069696969696972,12180808.08080808,0.044939840992524314
1.1069696969696972,12482828.282828283,0.047197972789068246
1.1069696969696972,12784848.484848484,0.04951160322410752
1.1069696969696972,13086868.686868686,0.05188074644501791
1.1069696969696972,13388888.888888888,0.05430541694168169
1.1069696969696972,13690909.09090909,0.05678562954648767
1.1069696969696972,13992929.292929292,0.059321399434853976
1.1069696969696972,14294949.494949494,0.06191274212549923
1.1069696969696972,14596969.696969695,0.06455967348065551
1.1069696969696972,14898989.8989899,0.06726220970649442
1.1069696969696972,15201010.1010101,0.07002036735347562
1.1069696969696972,15503030.303030303,0.07283416331659863
1.1069696969696972,15805050.505050505,0.07570361483579001
1.1069696969696972,16107070.707070706,0.0786287394962908
1.1069696969696972,16409090.909090908,0.08160955522890816
1.1069696969696972,16711111.11111111,0.08464608031053827
1.1069696969696972,17013131.313131314,0.08773833336443743
1.1069696969696972,17315151.515151516,0.09088633336064807
1.1069696969696972,17617171.717171717,0.0940900996163086
1.1069696969696972,17919191.91919192,0.09734965179619563
1.1069696969696972,18221212.12121212,0.10066500991297572
1.1069696969696972,18523232.323232323,0.1040361943276895
1.1069696969696972,18825252.525252525,0.10746322575021637
1.1069696969696972,19127272.727272727,0.11094612523960382
1.1069696969696972,19429292.92929293,0.11448491420455144
1.1069696969696972,19731313.13131313,0.11807961440391444
1.1069696969696972,20033333.333333332,0.12173024794697482
1.1069696969696972,20335353.535353534,0.12543683729406094
1.1069696969696972,20637373.737373736,0.12919940525701237
1.1069696969696972,20939393.939393938,0.13301797499950904
1.1069696969696972,21241414.14141414,0.1368925700376522
1.1069696969696972,21543434.34343434,0.14082321424050662
1.1069696969696972,21845454.545454543,0.14480993183042987
1.1069696969696972,22147474.747474745,0.14885274738374993
1.1069696969696972,22449494.949494947,0.1529516858310752
1.1069696969696972,22751515.151515152,0.15710677245803034
1.1069696969696972,23053535.353535354,0.16131803290566274
1.1069696969696972,23355555.555555556,0.16558549317096566
1.1069696969696972,23657575.757575758,0.16990917960736213
1.1069696969696972,23959595.95959596,0.17428911892542157
1.1069696969696972,24261616.16161616,0.1787253381933632
1.1069696969696972,24563636.363636363,0.18321786483746275
1.1069696969696972,24865656.565656565,0.18776672664273023
1.1069696969696972,25167676.767676767,0.19237195175360708
1.1069696969696972,25469696.96969697,0.19703356867435337
1.1069696969696972,25771717.17171717,0.2017516062697451
1.1069696969696972,26073737.373737372,0.20652609376563558
1.1069696969696972,26375757.575757574,0.21135706074959468
1.1069696969696972,26677777.777777776,0.2162445371715477
1.1069696969696972,26979797.979797978,0.2211885533443177
1.1069696969696972,27281818.18181818,0.22618913994436132
1.1069696969696972,27583838.38383838,0.23124632801233033
1.1069696969696972,27885858.585858583,0.2363601489537107
1.1069696969696972,28187878.787878785,0.2415306345395973
1.1069696969696972,28489898.989898987,0.2467578169072359
1.1069696969696972,28791919.19191919,0.25204172856072043
1.1069696969696972,29093939.39393939,0.25738240237174825
1.1069696969696972,29395959.595959596,0.26277987158023974
1.1069696969696972,29697979.7979798,0.2682341697949968
1.1069696969696972,30000000.0,0.27374533099455484
1.1343939393939395,100000.0,3.0079013313446364e-06
1.1343939393939395,402020.202020202,4.861381539840765e-05
1.1343939393939395,704040.404040404,0.00014909391765967063
1.1343939393939395,1006060.606060606,0.00030444882002575
1.1343939393939395,1308080.808080808,0.000514679468528778
1.1343939393939395,1610101.01010101,0.0007797871434192271
1.1343939393939395,1912121.212121212,0.0010997734591659096
1.1343939393939395,2214141.414141414,0.0014746403644753433
1.1343939393939395,2516161.616161616,0.0019043901424079396
1.1343939393939395,2818181.818181818,0.0023890254102230855
1.1343939393939395,3120202.02020202,0.0029285491197664406
1.1343939393939395,3422222.222222222,0.003522964557140735
1.1343939393939395,3724242.424242424,0.0041722753431124296
1.1343939393939395,4026262.626262626,0.004876485432918071
1.1343939393939395,4328282.828282828,0.005635599116612854
1.1343939393939395,4630303.03030303,0.006449621018857613
1.1343939393939395,4932323.232323232,0.007318556099248024
1.1343939393939395,5234343.434343434,0.00824240965235333
1.1343939393939395,5536363.636363636,0.00922118730777444
1.1343939393939395,5838383.838383839,0.010254895030240754
1.1343939393939395,6140404.04040404,0.011343539119823172
1.1343939393939395,6442424.242424242,0.012487126212050288
1.1343939393939395,6744444.444444444,0.013685663277966482
1.1343939393939395,7046464.646464646,0.014939157624286839
1.1343939393939395,7348484.848484848,0.016247616893687623
1.1343939393939395,7650505.05050505,0.01761104906472882
1.1343939393939395,7952525.252525252,0.019029462452202696
1.1343939393939395,8254545.454545454,0.020502865707230634
1.1343939393939395,8556565.656565657,0.022031267817418043
1.1343939393939395,8858585.858585859,0.023614678107125482
1.1343939393939395,9160606.06060606,0.025253106237507362
1.1343939393939395,9462626.262626262,0.026946562206899265
1.1343939393939395,9764646.464646464,0.028695056350876044
1.1343939393939395,10066666.666666666,0.03049859934250354
1.1343939393939395,10368686.868686868,0.03235720219255162
1.1343939393939395,10670707.07070707,0.03427087624976528
1.1343939393939395,10972727.272727272,0.036239633201058274
1.1343939393939395,11274747.474747473,0.0382634850717068
1.1343939393939395,11576767.676767677,0.040342444225659295
1.1343939393939395,11878787.878787879,0.04247652336578823
1.1343939393939395,12180808.08080808,0.04466573553414179
1.1343939393939395,12482828.282828283,0.04691009411215694
1.1343939393939395,12784848.484848484,0.04920961282100798
1.1343939393939395,13086868.686868686,0.05156430572180016
1.1343939393939395,13388888.888888888,0.05397418721601513
1.1343939393939395,13690909.09090909,0.056439272045607725
1.1343939393939395,13992929.292929292,0.05895957529341262
1.1343939393939395,14294949.494949494,0.06153511238349294
1.1343939393939395,14596969.696969695,0.06416589908133387
1.1343939393939395,14898989.8989899,0.06685195149426869
1.1343939393939395,15201010.1010101,0.06959328607180798
1.1343939393939395,15503030.303030303,0.07238991960589139
1.1343939393939395,15805050.505050505,0.07524186923129426
1.1343939393939395,16107070.707070706,0.07814915242599557
1.1343939393939395,16409090.909090908,0.08111178701142968
1.1343939393939395,16711111.11111111,0.08412979115304793
1.1343939393939395,17013131.313131314,0.08720318336051228
1.1343939393939395,17315151.515151516,0.09033198248808258
1.1343939393939395,17617171.717171717,0.09351620773519755
1.1343939393939395,17919191.91919192,0.09675587864659095
1.1343939393939395,18221212.12121212,0.10005101511289193
1.1343939393939395,18523232.323232323,0.10340163737099287
1.1343939393939395,18825252.525252525,0.10680776600439806
1.1343939393939395,19127272.727272727,0.11026942194374649
1.1343939393939395,19429292.92929293,0.11378662646714106
1.1343939393939395,19731313.13131313,0.11735940120072952
1.1343939393939395,20033333.333333332,0.12098776811893686
1.1343939393939395,20335353.535353534,0.12467174954508499
1.1343939393939395,20637373.737373736,0.12841136815189622
1.1343939393939395,20939393.939393938,0.13220664696174503
1.1343939393939395,21241414.14141414,0.13605760934731637
1.1343939393939395,21543434.34343434,0.1399642790320706
1.1343939393939395,21845454.545454543,0.14392668009064996
1.1343939393939395,22147474.747474745,0.1479448369494403
1.1343939393939395,22449494.949494947,0.15201877438703573
1.1343939393939395,22751515.151515152,0.15614851753481968
1.1343939393939395,23053535.353535354,0.1603340918774295
1.1343939393939395,23355555.555555556,0.16457552325327948
1.1343939393939395,23657575.757575758,0.1688728378551223
1.1343939393939395,23959595.95959596,0.17322606223055262
1.1343939393939395,24261616.16161616,0.17763522328268477
1.1343939393939395,24563636.363636363,0.1821003482705013
1.1343939393939395,24865656.565656565,0.1866214648096084
1.1343939393939395,25167676.767676767,0.19119860087273907
1.1343939393939395,25469696.96969697,0.19583178479027624
1.1343939393939395,25771717.17171717,0.20052104525094985
1.1343939393939395,26073737.373737372,0.20526641130237894
1.1343939393939395,26375757.575757574,0.21006791235165273
1.1343939393939395,26677777.777777776,0.2149255781660277
1.1343939393939395,26979797.979797978,0.21983943887343108
1.1343939393939395,27281818.18181818,0.22480952496319676
1.1343939393939395,27583838.38383838,0.2298358672866268
1.1343939393939395,27885858.585858583,0.2349184970577273
1.1343939393939395,28187878.787878785,0.24005744585375072
1.1343939393939395,28489898.989898987,0.24525274561595095
1.1343939393939395,28791919.19191919,0.2505044286501644
1.1343939393939395,29093939.39393939,0.2558125276275845
1.1343939393939395,29395959.595959596,0.2611770755853815
1.1343939393939395,29697979.7979798,0.26659810592738
1.1343939393939395,30000000.0,0.2720756524248338
1.1618181818181819,100000.0,2.9899919417238867e-06
1.1618181818181819,402020.202020202,4.832436320272837e-05
1.1618181818181819,704040.404040404,0.0001482061954639403
1.1618181818181819,1006060.606060606,0.00030263609703410976
1.1618181818181819,1308080.808080808,0.0005116150082714613
1.1618181818181819,1610101.01010101,0.0007751442018160722
1.1618181818181819,1912121.212121212,0.0010932252825511428
1.1618181818181819,2214141.414141414,0.0014658601875449024
1.1618181818181819,2516161.616161616,0.0018930511862442568
1.1618181818181819,2818181.818181818,0.0023748008804360594
1.1618181818181819,3120202.02020202,0.0029111122042277467
1.1618181818181819,3422222.222222222,0.0035019884242990813
1.1618181818181819,3724242.424242424,0.004147433139766596
1.1618181818181819,4026262.626262626,0.004847450282396611
1.1618181818181819,4328282.828282828,0.00560204411660523
1.1618181818181819,4630303.03030303,0.006411219239613264
1.1618181818181819,4932323.232323232,0.007274980581426861
1.1618181818181819,5234343.434343434,0.008193333405089253
1.1618181818181819,5536363.636363636,0.009166283306680753
1.1618181818181819,5838383.838383839,0.010193836215434947
1.1618181818181819,6140404.04040404,0.01127599839395171
1.1618181818181819,6442424.242424242,0.012412776438177836
1.1618181818181819,6744444.444444444,0.013604177277678145
1.1618181818181819,7046464.646464646,0.014850208175693581
1.1618181818181819,7348484.848484848,0.01615087672935423
1.1618181818181819,7650505.05050505,0.017506190869718045
1.1618181818181819,7952525.252525252,0.01891615886206131
1.1618181818181819,8254545.454545454,0.02038078930603358
1.1618181818181819,8556565.656565657,0.021900091135715755
1.1618181818181819,8858585.858585859,0.023474073619929932
1.1618181818181819,9160606.06060606,0.025102746362355585
1.1618181818181819,9462626.262626262,0.026786119301742586
1.1618181818181819,9764646.464646464,0.028524202712124212
1.1618181818181819,10066666.666666666,0.03031700720304953
1.1618181818181819,10368686.868686868,0.03216454371969958
1.1618181818181819,10670707.07070707,0.03406682354329404
1.1618181818181819,10972727.272727272,0.03602385829111059
1.1618181818181819,11274747.474747473,0.03803565991685286
1.1618181818181819,11576767.676767677,0.0401022407108634
1.1618181818181819,11878787.878787879,0.04222361330037548
1.1618181818181819,12180808.08080808,0.04439979064974543
1.1618181818181819,12482828.282828283,0.04663078606076249
1.1618181818181819,12784848.484848484,0.04891661317290055
1.1618181818181819,13086868.686868686,0.051257285963589264
1.1618181818181819,13388888.888888888,0.05365281874850451
1.1618181818181819,13690909.09090909,0.05610322618182017
1.1618181818181819,13992929.292929292,0.05860852325659536
1.1618181818181819,14294949.494949494,0.061168725305045614
1.1618181818181819,14596969.696969695,0.06378384799879458
1.1618181818181819,14898989.8989899,0.06645390734928068
1.1618181818181819,15201010.1010101,0.06917891970802827
1.1618181818181819,15503030.303030303,0.07195890176703484
1.1618181818181819,15805050.505050505,0.07479387055904224
1.1618181818181819,16107070.707070706,0.07768384345794327
1.1618181818181819,16409090.909090908,0.0806288381791496
1.1618181818181819,16711111.11111111,0.08362887277984359
1.1618181818181819,17013131.313131314,0.08668396565950102
1.1618181818181819,17315151.515151516,0.08979413556018172
1.1618181818181819,17617171.717171717,0.09295940156693606
1.1618181818181819,17919191.91919192,0.09617978310817306
1.1618181818181819,18221212.12121212,0.09945529995606689
1.1618181818181819,18523232.323232323,0.1027859722270411
1.1618181818181819,18825252.525252525,0.10617182038203968
1.1618181818181819,19127272.727272727,0.10961286522706928
1.1618181818181819,19429292.92929293,0.11310912791350912
1.1618181818181819,19731313.13131313,0.11666062993878859
1.1618181818181819,20033333.333333332,0.12026739314646491
1.1618181818181819,20335353.535353534,0.12392943972699758
1.1618181818181819,20637373.737373736,0.12764679221801956
1.1618181818181819,20939393.939393938,0.13141947350489883
1.1618181818181819,21241414.14141414,0.1352475068211644
1.1618181818181819,21543434.34343434,0.13913091574897113
1.1618181818181819,21845454.545454543,0.14306972421964184
1.1618181818181819,22147474.747474745,0.14706395651415158
1.1618181818181819,22449494.949494947,0.15111363726355345
1.1618181818181819,22751515.151515152,0.1552187914495598
1.1618181818181819,23053535.353535354,0.15937944440506485
1.1618181818181819,23355555.555555556,0.16359562181468704
1.1618181818181819,23657575.757575758,0.16786734971517564
1.1618181818181819,23959595.95959596,0.17219465449610796
1.1618181818181819,24261616.16161616,0.17657756290039273
1.1618181818181819,24563636.363636363,0.18101610202469617
1.1618181818181819,24865656.565656565,0.18551029932021662
1.1618181818181819,25167676.767676767,0.19006018259309113
1.1618181818181819,25469696.96969697,0.19466578000509271
1.1618181818181819,25771717.17171717,0.19932712007407563
1.1618181818181819,26073737.373737372,0.2040442316747306
1.1618181818181819,26375757.575757574,0.20881714403904966
1.1618181818181819,26677777.777777776,0.21364588675704266
1.1618181818181819,26979797.979797978,0.21853048977726
1.1618181818181819,27281818.18181818,0.22347098340750918
1.1618181818181819,27583838.38383838,0.22846739831539714
1.1618181818181819,27885858.585858583,0.2335197655290853
1.1618181818181819,28187878.787878785,0.23862811643777382
1.1618181818181819,28489898.989898987,0.24379248279253415
1.1618181818181819,28791919.19191919,0.24901289670690957
1.1618181818181819,29093939.39393939,0.25428939065753464
1.1618181818181819,29395959.595959596,0.2596219974848324
1.1618181818181819,29697979.7979798,0.26501075039380834
1.1618181818181819,30000000.0,0.27045568295461214
1.1892424242424244,100000.0,2.972603331628082e-06
1.1892424242424244,402020.202020202,4.804332798775323e-05
1.1892424242424244,704040.404040404,0.00014734428737955393
1.1892424242424244,1006060.606060606,0.000300876086213914
1.1892424242424244,1308080.808080808,0.000508639659504353
1.1892424242424244,1610101.01010101,0.0007706362723967424
1.1892424242424244,1912121.212121212,0.0010868675204404141
1.1892424242424244,2214141.414141414,0.0014573353295300653
1.1892424242424244,2516161.616161616,0.0018820419558282994
1.1892424242424244,2818181.818181818,0.0023609899859786394
1.1892424242424244,3120202.02020202,0.002894182337105528
1.1892424242424244,3422222.222222222,0.003481622256814328
1.1892424242424244,3724242.424242424,0.004123313323326875
1.1892424242424244,4026262.626262626,0.004819259445539573
1.1892424242424244,4328282.828282828,0.0055694648630814905
1.1892424242424244,4630303.03030303,0.006373934146372453
1.1892424242424244,4932323.232323232,0.007232672196836056
1.1892424242424244,5234343.434343434,0.008145684246880303
1.1892424242424244,5536363.636363636,0.009112975860013793
1.1892424242424244,5838383.838383839,0.010134552931039367
1.1892424242424244,6140404.04040404,0.011210421686054113
1.1892424242424244,6442424.242424242,0.012340588682720472
1.1892424242424244,6744444.444444444,0.013525060810266233
1.1892424242424244,7046464.646464646,0.014763845289716922
1.1892424242424244,7348484.848484848,0.01605694967397325
1.1892424242424244,7650505.05050505,0.01740438184802414
1.1892424242424244,7952525.252525252,0.0188061500290629
1.1892424242424244,8254545.454545454,0.020262262766719608
1.1892424242424244,8556565.656565657,0.02177272894311922
1.1892424242424244,8858585.858585859,0.023337557773172025
1.1892424242424244,9160606.06060606,0.0249567588047092
1.1892424242424244,9462626.262626262,0.02663034191867648
1.1892424242424244,9764646.464646464,0.028358317329385867
1.1892424242424244,10066666.666666666,0.030140695584670578
1.1892424242424244,10368686.868686868,0.03197748756607868
1.1892424242424244,10670707.07070707,0.03386870448914421
1.1892424242424244,10972727.272727272,0.035814357903658264
1.1892424242424244,11274747.474747473,0.03781445969380457
1.1892424242424244,11576767.676767677,0.03986902207841122
1.1892424242424244,11878787.878787879,0.041978057611299226
1.1892424242424244,12180808.08080808,0.044141579181418124
1.1892424242424244,12482828.282828283,0.04635960001325257
1.1892424242424244,12784848.484848484,0.048632133666861116
1.1892424242424244,13086868.686868686,0.05095919403845714
1.1892424242424244,13388888.888888888,0.053340795360408845
1.1892424242424244,13690909.09090909,0.05577695220174274
1.1892424242424244,13992929.292929292,0.05826767946825986
1.1892424242424244,14294949.494949494,0.060812992403039196
1.1892424242424244,14596969.696969695,0.06341290658655396
1.1892424242424244,14898989.8989899,0.06606743793713626
1.1892424242424244,15201010.1010101,0.06877660271120956
1.1892424242424244,15503030.303030303,0.07154041750367589
1.1892424242424244,15805050.505050505,0.07435889924824514
1.1892424242424244,16107070.707070706,0.07723206521778353
1.1892424242424244,16409090.909090908,0.08015993302464293
1.1892424242424244,16711111.11111111,0.0831425206210093
1.1892424242424244,17013131.313131314,0.08617984629936756
1.1892424242424244,17315151.515151516,0.08927192869277263
1.1892424242424244,17617171.717171717,0.0924187867752561
1.1892424242424244,17919191.91919192,0.09562043986229099
1.1892424242424244,18221212.12121212,0.09887690761106292
1.1892424242424244,18523232.323232323,0.10218821002089602
1.1892424242424244,18825252.525252525,0.10555436743389207
1.1892424242424244,19127272.727272727,0.10897540053493045
1.1892424242424244,19429292.92929293,0.11245133035252021
1.1892424242424244,19731313.13131313,0.11598217825891627
1.1892424242424244,20033333.333333332,0.11956796597079715
1.1892424242424244,20335353.535353534,0.12320871554945867
1.1892424242424244,20637373.737373736,0.1269044494014917
1.1892424242424244,20939393.939393938,0.13065519027918882
1.1892424242424244,21241414.14141414,0.13446096128093157
1.1892424242424244,21543434.34343434,0.13832178585181026
1.1892424242424244,21845454.545454543,0.14223768778387555
1.1892424242424244,22147474.747474745,0.14620869121691316
1.1892424242424244,22449494.949494947,0.15023482063875362
1.1892424242424244,22751515.151515152,0.15431610088585337
1.1892424242424244,23053535.353535354,0.1584525571437593
1.1892424242424244,23355555.555555556,0.16264421494767053
1.1892424242424244,23657575.757575758,0.16689110018298045
1.1892424242424244,23959595.95959596,0.17119323908576103
1.1892424242424244,24261616.16161616,0.17555065824340169
1.1892424242424244,24563636.363636363,0.17996338459497735
1.1892424242424244,24865656.565656565,0.184431445432081
1.1892424242424244,25167676.767676767,0.18895486839909503
1.1892424242424244,25469696.96969697,0.193533681494043
1.1892424242424244,25771717.17171717,0.1981679130688996
1.1892424242424244,26073737.373737372,0.20285759183048163
1.1892424242424244,26375757.575757574,0.2076027468407381
1.1892424242424244,26677777.777777776,0.21240340751758321
1.1892424242424244,26979797.979797978,0.21725960363543845
1.1892424242424244,27281818.18181818,0.2221713653258329
1.1892424242424244,27583838.38383838,0.22713872307802296
1.1892424242424244,27885858.585858583,0.23216170773972825
1.1892424242424244,28187878.787878785,0.2372403505175962
1.1892424242424244,28489898.989898987,0.24237468297807363
1.1892424242424244,28791919.19191919,0.24756473704791018
1.1892424242424244,29093939.39393939,0.2528105450148555
1.1892424242424244,29395959.595959596,0.25811213952839496
1.1892424242424244,29697979.7979798,0.26346955360036944
1.1892424242424244,30000000.0,0.2688828206057501
1.2166666666666668,100000.0,2.955708893721958e-06
1.2166666666666668,402020.202020202,4.777027917553492e-05
1.2166666666666668,704040.404040404,0.00014650687285773888
1.2166666666666668,1006060.606060606,0.00029916609118090534
1.2166666666666668,1308080.808080808,0.0005057488638138491
1.2166666666666668,1610101.01010101,0.0007662564487568035
1.2166666666666668,1912121.212121212,0.001080690432476975
1.2166666666666668,2214141.414141414,0.0014490527298504482
1.2166666666666668,2516161.616161616,0.00187134558433647
1.2166666666666668,2818181.818181818,0.0023475715678031653
1.2166666666666668,3120202.02020202,0.002877733580837376
1.2166666666666668,3422222.222222222,0.003461834852531645
1.2166666666666668,3724242.424242424,0.004099878940832787
1.2166666666666668,4026262.626262626,0.004791869732386969
1.2166666666666668,4328282.828282828,0.0055378114427333544
1.2166666666666668,4630303.03030303,0.006337708616304111
1.2166666666666668,4932323.232323232,0.007191566126714877
1.2166666666666668,5234343.434343434,0.008099389176571116
1.2166666666666668,5536363.636363636,0.009061183297797318
1.2166666666666668,5838383.838383839,0.010076954351675734
1.2166666666666668,6140404.04040404,0.011146708528923825
1.2166666666666668,6442424.242424242,0.012270452349946018
1.2166666666666668,6744444.444444444,0.01344819266485306
1.2166666666666668,7046464.646464646,0.014679936653520118
1.2166666666666668,7348484.848484848,0.015965691826032177
1.2166666666666668,7650505.05050505,0.017305466022529102
1.2166666666666668,7952525.252525252,0.01869926741349614
1.2166666666666668,8254545.454545454,0.020147104499938173
1.2166666666666668,8556565.656565657,0.021648986113534656
1.2166666666666668,8858585.858585859,0.023204921416852625
1.2166666666666668,9160606.06060606,0.024814919903404804
1.2166666666666668,9462626.262626262,0.026478991398017505
1.2166666666666668,9764646.464646464,0.028197146056946856
1.2166666666666668,10066666.666666666,0.029969394368033697
1.2166666666666668,10368686.868686868,0.03179574715103278
1.2166666666666668,10670707.07070707,0.03367621555776772
1.2166666666666668,10972727.272727272,0.03561081107230522
1.2166666666666668,11274747.474747473,0.03759954551130371
1.2166666666666668,11576767.676767677,0.03964243102418757
1.2166666666666668,11878787.878787879,0.041739480093398895
1.2166666666666668,12180808.08080808,0.04389070553464927
1.2166666666666668,12482828.282828283,0.04609612049724891
1.2166666666666668,12784848.484848484,0.04835573846422292
1.2166666666666668,13086868.686868686,0.0506695732527566
1.2166666666666668,13388888.888888888,0.05303763901436984
1.2166666666666668,13690909.09090909,0.055459950235265586
1.2166666666666668,13992929.292929292,0.057936521736542894
1.2166666666666668,14294949.494949494,0.060467368674622976
1.2166666666666668,14596969.696969695,0.06305250654146219
1.2166666666666668,14898989.8989899,0.06569195116490062
1.2166666666666668,15201010.1010101,0.06838571870899125
1.2166666666666668,15503030.303030303,0.07113382567430984
1.2166666666666668,15805050.505050505,0.07393628889834221
1.2166666666666668,16107070.707070706,0.07679312555573597
1.2166666666666668,16409090.909090908,0.07970435315876531
1.2166666666666668,16711111.11111111,0.08266998955764078
1.2166666666666668,17013131.313131314,0.08569005294083855
1.2166666666666668,17315151.515151516,0.0887645618354877
1.2166666666666668,17617171.717171717,0.09189353510783492
1.2166666666666668,17919191.91919192,0.09507699196353507
1.2166666666666668,18221212.12121212,0.09831495194807716
1.2166666666666668,18523232.323232323,0.10160743494715224
1.2166666666666668,18825252.525252525,0.10495446118719573
1.2166666666666668,19127272.727272727,0.10835605123556157
1.2166666666666668,19429292.92929293,0.1118122260012001
1.2166666666666668,19731313.13131313,0.11532300673494847
1.2166666666666668,20033333.333333332,0.11888841503003417
1.2166666666666668,20335353.535353534,0.1225084728223848
